entity,coupled,degree,average-revs
src/mongo/db/concurrency/lock_mgr_new_test.cpp,src/mongo/db/concurrency/lock_mgr_test_help.h,37,14
src/mongo/db/ftdc/SConscript,src/mongo/db/ftdc/ftdc_system_stats.h,37,14
src/mongo/s/catalog/dist_lock_catalog_impl.h,src/mongo/s/catalog/dist_lock_catalog_mock.h,37,14
src/mongo/db/storage/rocks/rocks_index.h,src/mongo/db/storage/rocks/rocks_record_store_test.cpp,37,14
src/mongo/db/fts/fts_spec.h,src/mongo/db/fts/fts_spec_test.cpp,37,14
src/mongo/db/update/SConscript,src/mongo/db/update/set_node.cpp,37,14
src/mongo/db/storage/rocks/SConscript,src/mongo/db/storage/rocks/rocks_server_status.cpp,37,14
src/mongo/db/storage/rocks/SConscript,src/mongo/db/storage/rocks/rocks_global_options.h,37,14
src/mongo/db/ops/modifier_pull_all.cpp,src/mongo/db/ops/modifier_set.cpp,37,14
src/mongo/transport/transport_layer.h,src/mongo/transport/transport_layer_asio.cpp,37,14
src/mongo/db/commands/feature_compatibility_version.h,src/mongo/db/commands/feature_compatibility_version_command_parser.cpp,37,14
src/mongo/db/matcher/expression_parser_test.cpp,src/mongo/db/matcher/expression_test.cpp,37,14
src/mongo/db/storage/mmap_v1/record_store_v1_capped.cpp,src/mongo/db/storage/mmap_v1/record_store_v1_simple.cpp,37,14
src/mongo/scripting/mozjs/objectwrapper.h,src/mongo/scripting/mozjs/valuereader.cpp,37,14
jstests/ssl/ssl_hostname_validation.js,jstests/ssl/upgrade_to_x509_ssl.js,37,14
buildscripts/resmokelib/reportfile.py,buildscripts/resmokelib/testing/executor.py,37,14
src/mongo/db/auth/role_graph.cpp,src/mongo/db/auth/role_name.h,37,14
examples/c/ex_column_schema.c,examples/c/ex_config.c,37,14
src/mongo/db/logical_session_cache.h,src/mongo/db/logical_session_cache_factory_mongod.cpp,37,14
src/mongo/s/ns_targeter.h,src/mongo/s/write_ops/write_op.cpp,37,14
src/mongo/db/logical_session_cache.cpp,src/mongo/db/service_liason_mock.cpp,37,14
src/mongo/db/logical_clock_test.cpp,src/mongo/db/logical_time_metadata_hook.cpp,37,14
src/mongo/s/catalog/replset/sharding_catalog_client_impl.h,src/mongo/s/catalog/replset/sharding_catalog_manager_impl.h,37,14
src/mongo/s/write_ops/batch_write_op_test.cpp,src/mongo/s/write_ops/write_op.h,37,14
src/mongo/db/storage/kv/kv_engine_test_harness.cpp,src/mongo/db/storage/wiredtiger/wiredtiger_kv_engine_test.cpp,37,14
jstests/ssl/mixed_mode_sharded.js,jstests/ssl/sharding_with_x509.js,37,14
src/mongo/db/query/internal_runner.h,src/mongo/db/query/multi_plan_runner.h,37,14
tools/template/app/less/index.less,tools/template/models/panel.js,37,14
src/mongo/db/storage/devnull/devnull_kv_engine.h,src/mongo/db/storage/ephemeral_for_test/ephemeral_for_test_engine.h,37,14
src/mongo/db/commands/plan_cache_commands_test.cpp,src/mongo/db/query/query_settings.cpp,37,14
jstests/ssl/ssl_cert_password.js,jstests/ssl/ssl_weak.js,37,14
src/mongo/db/fts/fts_query.h,src/mongo/db/fts/stop_words.h,37,14
src/mongo/db/exec/sort_key_generator.cpp,src/mongo/db/index/btree_key_generator.h,37,14
src/mongo/dbtests/config_server_fixture.h,src/mongo/dbtests/merge_chunk_tests.cpp,37,14
src/mongo/db/pipeline/document_source_graph_lookup.cpp,src/mongo/db/pipeline/lookup_set_cache_test.cpp,37,14
src/mongo/executor/network_interface_factory.cpp,src/mongo/util/net/asio_message_port.cpp,37,14
src/mongo/db/storage/rocks/SConscript,src/mongo/db/storage/rocks/rocks_global_options.cpp,37,14
src/mongo/dbtests/mock/mock_dbclient_connection.cpp,src/mongo/dbtests/mock_dbclient_conn_test.cpp,37,14
src/mongo/s/mock_ns_targeter.h,src/mongo/s/write_op.cpp,37,14
jstests/sharding/key_string.js,jstests/sharding/splitpick.js,37,14
src/mongo/db/exec/fetch.cpp,src/mongo/db/exec/text_or.cpp,37,14
src/mongo/s/config_upgrade.cpp,src/mongo/s/config_upgrade.h,37,14
tools/template/views/app.js,tools/template/views/viz/d3-multiline.js,37,14
src/third_party/wiredtiger/src/btree/bt_discard.c,src/third_party/wiredtiger/src/reconcile/rec_write.c,37,14
db/pdfile.cpp,db/pdfile.h,36,386
src/mongo/db/pipeline/document_source.h,src/mongo/db/pipeline/pipeline_d.cpp,36,166
src/mongo/s/catalog/legacy/catalog_manager_legacy.h,src/mongo/s/catalog/replset/catalog_manager_replica_set.cpp,36,125
src/mongo/db/repl/replication_coordinator_impl_test.cpp,src/mongo/db/repl/replication_coordinator_mock.h,36,124
db/update.cpp,db/update.h,36,112
btree/bt_debug.c,btree/bt_vrfy.c,36,104
src/mongo/util/net/ssl_manager.cpp,src/mongo/util/net/ssl_manager.h,36,100
README,src/docs/top/main.dox,36,90
util/mmap.h,util/mmap_win.cpp,36,77
src/mongo/dbtests/test_sm.vcxproj,src/mongo/s/mongos.vcxproj,36,74
src/mongo/db/exec/delete.cpp,src/mongo/db/exec/update.cpp,36,72
src/cursor/cur_config.c,src/cursor/cur_stat.c,36,72
src/mongo/db/mongod_v8.vcxproj,src/mongo/s/mongos.vcxproj,36,71
src/mongo/db/mongod_sm.vcxproj.filters,src/mongo/s/mongos.vcxproj.filters,36,69
src/mongo/db/mongod_v8.vcxproj.filters,src/mongo/s/mongos.vcxproj.filters,36,65
dist/api.py,dist/api_class.py,36,63
src/mongo/db/query/planner_analysis.cpp,src/mongo/db/query/query_solution.h,36,63
etc/distributed_correctness.yml,etc/longevity.yml,36,63
src/mongo/db/mongod_sm.vcxproj,src/mongo/shell/mongo.vcxproj,36,61
src/mongo/db/storage/mmap_v1/SConscript,src/mongo/db/storage/wiredtiger/SConscript,36,60
src/mongo/db/matcher/expression_leaf.cpp,src/mongo/db/matcher/expression_parser_leaf_test.cpp,36,58
src/mongo/s/catalog/forwarding_catalog_manager.h,src/mongo/s/catalog/legacy/catalog_manager_legacy.h,36,56
src/mongo/db/mongod_sm.vcxproj.filters,src/mongo/shell/mongo.vcxproj.filters,36,55
src/block/block_read.c,src/block/block_write.c,36,55
src/mongo/db/concurrency/d_concurrency.cpp,src/mongo/db/concurrency/d_concurrency_test.cpp,36,53
src/mongo/executor/network_interface_asio_auth.cpp,src/mongo/executor/network_interface_asio_command.cpp,36,52
src/mongo/db/queryoptimizercursor.h,src/mongo/db/queryoptimizercursorimpl.cpp,36,50
src/mongo/db/matcher/SConscript,src/mongo/db/matcher/expression_parser.h,36,47
src/mongo/db/s/collection_sharding_state.cpp,src/mongo/db/s/metadata_manager.h,36,47
src/mongo/db/repl/replication_coordinator_impl_elect_test.cpp,src/mongo/db/repl/replication_coordinator_impl_elect_v1_test.cpp,36,47
src/mongo/s/query/async_results_merger.cpp,src/mongo/s/query/cluster_client_cursor_impl.cpp,36,46
src/block/block_slvg.c,src/block/block_vrfy.c,36,44
src/mongo/client/dbclientcursor.cpp,src/mongo/client/dbclientcursor.h,36,44
src/mongo/db/storage/rocks/rocks_record_store.cpp,src/mongo/db/storage/rocks/rocks_sorted_data_impl.cpp,36,42
src/mongo/s/shard.h,src/mongo/s/shardconnection.cpp,36,39
src/mongo/db/exec/SConscript,src/mongo/db/query/stage_types.h,36,39
src/third_party/wiredtiger/src/btree/bt_split.c,src/third_party/wiredtiger/src/include/extern.h,36,33
src/mongo/db/storage/mmap_v1/heap_record_store_btree.h,src/mongo/db/storage/mmap_v1/record_store_v1_base.cpp,36,33
src/mongo/db/s/balancer/balancer.cpp,src/mongo/db/s/balancer/migration_manager.cpp,36,31
db/pipeline/document_source_filter.cpp,db/pipeline/expression.h,36,31
src/mongo/db/repl/replication_coordinator_impl_elect_v1.cpp,src/mongo/db/repl/vote_requester.h,36,30
src/mongo/db/geo/s2common.h,src/mongo/db/geo/s2index.cpp,36,30
src/mongo/s/chunk_manager_targeter.cpp,src/mongo/s/ns_targeter.h,36,30
src/mongo/db/json.cpp,src/mongo/dbtests/jsontests.cpp,36,30
src/mongo/s/catalog/dist_lock_catalog.h,src/mongo/s/catalog/replset/replset_dist_lock_manager.cpp,36,30
src/mongo/db/storage/kv/kv_catalog.h,src/mongo/db/storage/kv/kv_storage_engine.cpp,36,28
src/mongo/db/pipeline/document_source_geo_near.cpp,src/mongo/db/pipeline/document_source_out.cpp,36,28
src/mongo/db/s/migration_chunk_cloner_source_legacy.cpp,src/mongo/dbtests/query_stage_multiplan.cpp,36,25
src/third_party/wiredtiger/src/btree/bt_read.c,src/third_party/wiredtiger/src/btree/bt_split.c,36,25
src/mongo/db/pipeline/document_source_skip.cpp,src/mongo/db/pipeline/document_source_unwind.cpp,36,25
src/mongo/s/balancer/balancer.cpp,src/mongo/s/balancer/migration_manager.h,36,25
examples/c/ex_call_center.c,examples/c/ex_extending.c,36,25
src/third_party/wiredtiger/src/evict/evict_page.c,src/third_party/wiredtiger/src/include/extern.h,36,22
src/mongo/s/query/cluster_client_cursor_mock.cpp,src/mongo/s/query/cluster_client_cursor_params.h,36,22
db/reccache.h,db/reci.h,36,22
src/mongo/s/chunk_manager_targeter.h,src/mongo/s/mock_ns_targeter.h,36,22
src/mongo/s/query/cluster_client_cursor_mock.h,src/mongo/s/query/cluster_client_cursor_params.h,36,22
src/mongo/s/commands/cluster_move_chunk_cmd.cpp,src/mongo/s/commands/cluster_split_cmd.cpp,36,22
src/mongo/scripting/bench.cpp,src/mongo/scripting/bench.h,36,22
src/mongo/db/storage/rocks/rocks_engine.cpp,src/mongo/db/storage/rocks/rocks_index.h,36,19
src/mongo/s/chunk_manager_targeter.h,src/mongo/s/ns_targeter.h,36,19
src/mongo/shell/shell_options_init.cpp,src/mongo/util/net/ssl_options.h,36,19
src/third_party/wiredtiger/src/include/txn.i,src/third_party/wiredtiger/src/log/log.c,36,19
examples/c/ex_call_center.c,examples/c/ex_process.c,36,19
jstests/dur/a_quick.js,jstests/dur/oplog.js,36,19
src/third_party/wiredtiger/src/include/extern.h,src/third_party/wiredtiger/src/support/stat.c,36,19
jstests/dur/dur1.js,jstests/dur/oplog.js,36,19
src/third_party/wiredtiger/src/cache/cache_las.c,src/third_party/wiredtiger/src/evict/evict_lru.c,36,19
buildscripts/resmokeconfig/suites/aggregation.yml,buildscripts/resmokeconfig/suites/aggregation_read_concern_majority_passthrough.yml,36,19
jstests/repl/pair1.js,jstests/repl/replacePeer1.js,36,19
src/mongo/s/chunk_diff.h,src/mongo/s/chunk_diff_test.cpp,36,19
src/mongo/util/mmap.h,src/mongo/util/mmap_posix.cpp,36,19
src/third_party/wiredtiger/src/include/extern.h,src/third_party/wiredtiger/src/include/stat.h,36,19
src/mongo/db/security.h,src/mongo/s/security.cpp,36,19
src/mongo/db/index/btree_access_method.cpp,src/mongo/db/index/btree_key_generator.h,36,19
docs/src/schema.dox,docs/src/using.dox,36,17
buildscripts/resmokeconfig/suites/json_schema.yml,src/mongo/db/matcher/schema/json_schema_parser.cpp,36,17
src/mongo/db/structure/record_store_v1_base.h,src/mongo/db/structure/record_store_v1_capped_iterator.cpp,36,17
src/mongo/db/catalog/drop_database.cpp,src/mongo/db/catalog/drop_indexes.cpp,36,17
src/mongo/client/mongo_uri_connect.cpp,src/mongo/client/mongo_uri_test.cpp,36,17
jstests/ssl/initial_sync1_x509.js,jstests/ssl/ssl_cert_password.js,36,17
src/mongo/db/fts/fts_query.cpp,src/mongo/db/fts/fts_tokenizer.h,36,17
tools/template/app/less/index.less,tools/template/gulpfile.js,36,17
src/mongo/dbtests/query_stage_fetch.cpp,src/mongo/dbtests/query_stage_merge_sort.cpp,36,17
src/mongo/s/query/cluster_client_cursor_impl.cpp,src/mongo/s/query/router_stage_limit.cpp,36,17
src/mongo/s/commands/cluster_commands_common.h,src/mongo/s/commands/cluster_repair_database_cmd.cpp,36,17
src/mongo/db/geo/s2common.h,src/mongo/db/geo/s2cursor.h,36,17
examples/c/ex_config.c,examples/c/ex_file.c,36,17
src/mongo/db/matcher/expression_array.h,src/mongo/db/matcher/expression_tree.cpp,36,17
src/mongo/db/matcher/expression_algo.cpp,src/mongo/db/query/plan_cache_indexability.cpp,36,17
src/mongo/db/index/btree_based_bulk_access_method.cpp,src/mongo/db/structure/btree/btree_interface.h,36,17
jstests/sharding/autosplit_heuristics.js,jstests/sharding/zbigMapReduce.js,36,17
src/mongo/db/fts/fts_query.cpp,src/mongo/db/fts/tokenizer_test.cpp,36,17
src/mongo/db/storage/key_string.h,src/mongo/db/storage/key_string_test.cpp,36,17
src/mongo/s/chunk_diff-inl.h,src/mongo/s/chunk_diff.h,36,17
buildscripts/resmokeconfig/suites/causally_consistent_jscore_passthrough_auth.yml,buildscripts/resmokeconfig/suites/sharded_causally_consistent_jscore_passthrough.yml,36,17
src/mongo/dbtests/mock/mock_dbclient_connection.cpp,src/mongo/dbtests/mock/mock_replica_set.cpp,36,17
src/mongo/db/s/metadata_loader.cpp,src/mongo/db/s/metadata_loader_test.cpp,36,17
src/mongo/db/read_concern.cpp,src/mongo/db/read_concern.h,36,17
jstests/profile3.js,jstests/profile4.js,36,17
jstests/sharding/key_string.js,jstests/sharding/shard5.js,36,17
src/mongo/db/repl/oplog.cpp,src/mongo/db/repl/oplog.h,35,212
src/lsm/lsm_merge.c,src/lsm/lsm_tree.c,35,203
db/queryoptimizer.cpp,dbtests/queryoptimizertests.cpp,35,170
src/include/log.h,src/log/log.c,35,165
src/include/lsm.h,src/lsm/lsm_worker.c,35,164
src/mongo/db/storage/wiredtiger/wiredtiger_record_store.cpp,src/mongo/db/storage/wiredtiger/wiredtiger_record_store_test.cpp,35,128
src/mongo/db/repl/replication_coordinator.h,src/mongo/db/repl/replication_coordinator_impl_test.cpp,35,123
db/db.vcxproj.filters,dbtests/test.vcxproj.filters,35,114
src/include/txn.h,src/include/txn.i,35,113
src/cursor/cur_index.c,src/cursor/cur_stat.c,35,104
src/mongo/db/dbhelpers.cpp,src/mongo/db/dbhelpers.h,35,95
btree/bt_dump.c,btree/bt_vrfy.c,35,88
src/mongo/db/matcher/expression.h,src/mongo/db/matcher/expression_parser.cpp,35,81
test/bt/util.c,test/bt/wts.c,35,73
src/mongo/dbtests/test_sm.vcxproj,src/mongo/s/mongos.vcxproj.filters,35,71
src/mongo/db/mongod_sm.vcxproj,src/mongo/s/mongos.vcxproj.filters,35,70
src/mongo/dbtests/test_sm.vcxproj.filters,src/mongo/s/mongos.vcxproj.filters,35,70
src/mongo/db/mongod_v8.vcxproj.filters,src/mongo/s/mongos.vcxproj,35,68
src/mongo/db/concurrency/d_concurrency.cpp,src/mongo/db/concurrency/locker.h,35,68
src/mongo/dbtests/test_sm.vcxproj,src/mongo/shell/mongo.vcxproj,35,62
src/mongo/db/concurrency/d_concurrency_test.cpp,src/mongo/db/concurrency/lock_state.h,35,60
db/database.cpp,db/database.h,35,59
src/mongo/dbtests/test_sm.vcxproj,src/mongo/shell/mongo.vcxproj.filters,35,57
src/mongo/db/concurrency/d_concurrency.h,src/mongo/db/concurrency/locker.h,35,57
src/mongo/dbtests/test_sm.vcxproj.filters,src/mongo/shell/mongo.vcxproj.filters,35,56
src/block/block_mgr.c,src/include/block.h,35,56
src/mongo/db/mongod_sm.vcxproj,src/mongo/shell/mongo.vcxproj.filters,35,56
bench/wtperf/config.c,bench/wtperf/wtperf.h,35,54
src/mongo/db/pipeline/document_source_group.cpp,src/mongo/db/pipeline/document_source_project.cpp,35,53
src/schema/schema_truncate.c,src/schema/schema_worker.c,35,48
db/pipeline/document_source.h,db/pipeline/expression.cpp,35,48
bson/bsoninlines.h,bson/bsonobj.h,35,43
src/mongo/db/storage/kv/kv_storage_engine.h,src/mongo/db/storage/wiredtiger/wiredtiger_kv_engine.h,35,42
dist/stat_class.py,inc_posix/stat.h,35,42
src/mongo/db/repl/collection_cloner.cpp,src/mongo/db/repl/database_cloner.h,35,40
src/mongo/db/pipeline/document_source.cpp,src/mongo/db/pipeline/document_source_project.cpp,35,40
rpm/init.d-mongod,rpm/init.d-mongod.suse,35,39
src/mongo/db/storage/rocks/rocks_record_store.cpp,src/mongo/db/storage/rocks/rocks_sorted_data_impl.h,35,39
test/suite/run.py,test/suite/wttest.py,35,37
jstests/replsets/rollback2.js,jstests/replsets/rollback3.js,35,37
src/mongo/s/write_ops/batch_write_op.cpp,src/mongo/s/write_ops/batched_command_response.cpp,35,37
src/mongo/db/auth/authz_manager_external_state.cpp,src/mongo/db/auth/authz_manager_external_state_mock.h,35,34
test/bt/bdb.c,test/bt/util.c,35,34
src/mongo/s/client/shard.h,src/mongo/s/client/shard_local_test.cpp,35,31
src/mongo/db/pipeline/document_source_project.cpp,src/mongo/db/pipeline/document_source_redact.cpp,35,31
src/mongo/db/exec/and_hash.cpp,src/mongo/db/exec/sort.cpp,35,31
src/mongo/db/concurrency/d_concurrency_test.cpp,src/mongo/db/concurrency/lock_mgr_new_test.cpp,35,31
src/mongo/s/catalog/catalog_manager_common.cpp,src/mongo/s/catalog/replset/catalog_manager_replica_set_add_shard_test.cpp,35,29
src/mongo/db/s/collection_range_deleter_test.cpp,src/mongo/db/s/collection_sharding_state.h,35,29
test/bt/bdb.c,test/bt/config.c,35,28
src/mongo/db/fts/SConscript,src/mongo/db/fts/fts_query.cpp,35,28
src/mongo/db/exec/merge_sort.cpp,src/mongo/db/exec/sort.cpp,35,28
src/mongo/db/pipeline/document_source.cpp,src/mongo/db/pipeline/document_source_limit.cpp,35,28
src/mongo/s/catalog/sharding_catalog_client_impl.cpp,src/mongo/s/catalog/sharding_catalog_test.cpp,35,28
src/mongo/db/s/collection_range_deleter.h,src/mongo/db/s/metadata_manager.h,35,28
src/mongo/db/index/btree_based_bulk_access_method.h,src/mongo/db/index/index_access_method.h,35,28
src/mongo/db/storage/rocks/rocks_engine.h,src/mongo/db/storage/rocks/rocks_sorted_data_impl_test.cpp,35,26
db/pipeline/document_source_group.cpp,db/pipeline/value.cpp,35,26
src/third_party/wiredtiger/src/evict/evict_lru.c,src/third_party/wiredtiger/src/log/log.c,35,26
src/mongo/db/index_rebuilder.cpp,src/mongo/db/index_rebuilder.h,35,26
db/commands/pipeline.h,db/pipeline/document_source.h,35,26
src/mongo/s/catalog/sharding_catalog_manager.h,src/mongo/s/config_server_test_fixture.h,35,26
src/mongo/dbtests/plan_ranking.cpp,src/mongo/dbtests/query_stage_multiplan.cpp,35,26
src/mongo/executor/network_interface_mock.h,src/mongo/executor/network_interface_mock_test.cpp,35,23
db/commands/pipeline.cpp,db/pipeline/accumulator_min_max.cpp,35,23
src/mongo/db/storage/rocks/rocks_engine_test.cpp,src/mongo/db/storage/rocks/rocks_recovery_unit.cpp,35,23
src/mongo/db/storage/rocks/rocks_record_store_test.cpp,src/mongo/db/storage/rocks/rocks_sorted_data_impl.cpp,35,23
src/mongo/db/repl/database_cloner_test.cpp,src/mongo/db/repl/databases_cloner_test.cpp,35,23
src/mongo/db/storage/rocks/rocks_index_test.cpp,src/mongo/db/storage/rocks/rocks_recovery_unit.cpp,35,23
src/mongo/util/ntservice.cpp,src/mongo/util/ntservice.h,35,23
src/mongo/s/commands/cluster_commands_common.h,src/mongo/s/commands/cluster_drop_database_cmd.cpp,35,20
src/third_party/wiredtiger/import.data,src/third_party/wiredtiger/src/btree/bt_read.c,35,20
src/mongo/db/query/index_bounds_builder.h,src/mongo/db/query/planner_access.h,35,20
src/api/cur_btree.c,src/api/cur_std.c,35,20
src/mongo/s/write_ops/batched_command_request.h,src/mongo/s/write_ops/batched_delete_request.cpp,35,20
src/mongo/db/commands/merge_chunks_cmd.cpp,src/mongo/s/d_merge.cpp,35,20
tools/template/app/less/index.less,tools/template/views/viz/d3-multiline.js,35,20
jstests/ssl/sharding_with_x509.js,jstests/ssl/ssl_cert_password.js,35,20
src/mongo/db/db_raii.h,src/mongo/db/pipeline/document_source_lookup_change_post_image_test.cpp,35,20
src/mongo/db/commands/apply_ops_cmd.cpp,src/mongo/db/repl/apply_ops.cpp,35,20
src/mongo/s/write_ops/batched_command_request.cpp,src/mongo/s/write_ops/batched_delete_request.cpp,35,20
src/mongo/scripting/mozjs/valuereader.cpp,src/mongo/scripting/mozjs/valuewriter.cpp,35,20
src/mongo/db/catalog/collection_impl.cpp,src/mongo/db/catalog/collection_mock.h,35,20
src/mongo/db/index/btree_based_access_method.h,src/mongo/db/index/haystack_access_method.h,35,20
src/mongo/s/catalog/replset/catalog_manager_replica_set_add_shard_test.cpp,src/mongo/s/catalog/replset/catalog_manager_replica_set_remove_shard_test.cpp,35,20
src/third_party/wiredtiger/src/btree/bt_sync.c,src/third_party/wiredtiger/src/include/extern.h,35,20
src/mongo/db/index/btree_based_access_method.h,src/mongo/db/index/fts_access_method.h,35,20
src/mongo/s/write_ops/batched_command_request.h,src/mongo/s/write_ops/batched_insert_request_test.cpp,35,20
src/third_party/wiredtiger/src/evict/evict_lru.c,src/third_party/wiredtiger/src/include/cache.i,35,20
jstests/ssl/sharding_with_x509.js,jstests/ssl/x509_client.js,35,20
src/mongo/db/index/fts_access_method.h,src/mongo/db/index/s2_access_method.cpp,35,20
